time_s,H_q235_j,H_qt_j,H_weld_j,source_q235_j,source_qt_j,source_weld_j,loss_q235_j,loss_qt_j,loss_weld_j,birth_q235_j,birth_qt_j,birth_weld_j,weld_to_qt_j,weld_to_q235_j,mix_q235_j,mix_qt_j,mix_weld_j
24.4,14419.0909055739,32585.3494038303,148.876840573216,5.66542509676526,6.68407048172068,37.150504421514,3.85663529335012,4.06582816457339,0.823256451102984,0,0,0,17.4689098195979,18.6607177512323,0,0,0
24.5,14439.5346210521,32605.4534200405,149.075086448847,5.66542509676526,6.68407048172068,37.1505044215141,3.86496041397433,4.06932989219017,0.819732128795408,0,0,0,17.4892756211558,18.6432507958534,0,0,0
24.6,14459.9526524057,32625.574199652,149.273280104479,5.66542509676526,6.68407048172068,37.150504421514,3.87326828945035,4.07281807972505,0.816909009053105,0,0,0,17.5095272100385,18.625874546715,0,0,0
24.7,14480.3448386124,32645.7114152808,149.470950200606,5.66542509676526,6.68407048172068,37.1505044215141,3.88156690986841,4.07631948716253,0.815041670437089,0,0,0,17.5294646345998,18.6083280202749,0,0,0
24.8,14500.7108504945,32665.8646126956,149.667768389276,5.66542509676526,6.68407048172068,37.1505044215141,3.88986213211982,4.07985186497165,0.81425851624665,0,0,0,17.5489787986717,18.590448917853,0,0,0
24.9,14521.0502536211,32686.033268455,149.863504076742,5.66542509676526,6.68407048172068,37.1505044215141,3.89815830391891,4.08342666786797,0.81462045370086,0,0,0,17.5680119459614,18.5721363343144,0,0,0
25,14541.362549116,32706.2168246809,150.057995458821,5.66542509676526,6.68407048172068,37.1505044215141,3.90645867102818,4.08705095255609,0.816147272710006,0,0,0,17.5865366971825,18.553329069474,0,0,0
25.1,14561.6472015481,32726.4147112818,150.251131100059,5.66542509676526,6.68407048172068,37.1505044215141,3.9147656416211,4.09072863488265,0.818831048274616,0,0,0,17.6045447545265,18.5339929774076,0,0,0
25.2,14581.9036589734,32746.6263609498,150.442837862261,5.66542509676526,6.68407048172068,37.1505044215141,3.92308096334022,4.09446132833082,0.822643851905948,0,0,0,17.6220405149955,18.5141132923457,0,0,0
25.3,14602.1313679117,32766.8512197162,150.633072606474,5.66542509676526,6.68407048172068,37.1505044215141,3.93140584779481,4.09824891947725,0.827542782866505,0,0,0,17.6390372046374,18.4936896897339,0,0,0
25.4,14622.3297848242,32787.0887545645,150.821816159509,5.66542509676527,6.68407048172068,37.1505044215141,3.93974106285662,4.1020899773374,0.833473645168426,0,0,0,17.6555543442773,18.4727328789729,0,0,0
25.5,14642.4988309345,32807.3388859361,151.009762887849,5.66542509676526,6.68407048172068,37.1505044215141,3.94807244349992,4.10594793412018,0.838855411146847,0,0,0,17.6720088246292,18.4516934573297,0,0,0
25.6,14662.640620295,32827.6036156457,151.20035488564,5.66542509676526,6.68407048172068,37.150504421514,3.9563309656469,4.10965285845508,0.836905107161239,0,0,0,17.6903120866932,18.4326952298029,0,0,0
25.7,14682.7566023522,32847.8841702605,151.392802413353,5.66542509676526,6.68407048172068,37.150504421514,3.96453986279721,4.11323778543875,0.833238150984598,0,0,0,17.7097219191826,18.4150968235693,0,0,0
25.8,14702.8474987575,32868.1810135453,151.586095106376,5.66542509676527,6.68407048172068,37.1505044215141,3.97271590387463,4.1167551196005,0.829496592500185,0,0,0,17.7295279229948,18.398187212933,0,0,0
25.9,14722.9135361907,32888.4941362819,151.779473407928,5.66542509676527,6.68407048172068,37.1505044215141,3.98087135056546,4.12024807102137,0.82634210600763,0,0,0,17.7493003264959,18.3814836873978,0,0,0
26,14742.9546303902,32908.8232596078,151.972407197826,5.66542509676526,6.68407048172068,37.150504421514,3.98901509457433,4.12374701963734,0.824086569875084,0,0,0,17.7687998640212,18.3646841976607,0,0,0
