s_index,n_index,z_index,s_mm,n_mm,z_mm,material,tmax_c,t800_down_s,t500_down_s,t8_5_s,valid
0,8,17,-69.02777777777777,-29.298076923076923,2.0,QT450-10,153.59677793012543,,,,False
0,8,18,-69.02777777777777,-29.298076923076923,2.8000000000000007,QT450-10,153.58420300183226,,,,False
0,8,19,-69.02777777777777,-29.298076923076923,3.6000000000000014,QT450-10,153.56743724950732,,,,False
0,8,20,-69.02777777777777,-29.298076923076923,4.400000000000002,QT450-10,153.5464813602156,,,,False
0,8,21,-69.02777777777777,-29.298076923076923,5.199999999999999,QT450-10,153.5213361751366,,,,False
0,8,22,-69.02777777777777,-29.298076923076923,6.0,QT450-10,153.4920026788933,,,,False
0,8,23,-69.02777777777777,-29.298076923076923,6.800000000000001,QT450-10,153.45848198776557,,,,False
0,8,24,-69.02777777777777,-29.298076923076923,7.600000000000001,QT450-10,153.4207753372296,,,,False
0,8,25,-69.02777777777777,-29.298076923076923,8.400000000000002,QT450-10,153.37888406922653,,,,False
0,8,26,-69.02777777777777,-29.298076923076923,9.200000000000003,QT450-10,153.33280961946826,,,,False
0,8,27,-69.02777777777777,-29.298076923076923,10.0,QT450-10,153.28255350496508,,,,False
0,8,28,-69.02777777777777,-29.298076923076923,10.8,QT450-10,153.22811731189654,,,,False
0,8,29,-69.02777777777777,-29.298076923076923,11.600000000000001,QT450-10,153.16950268412657,,,,False
0,9,0,-69.02777777777777,-28.509615384615387,-11.6,QT450-10,153.28574150720834,,,,False
0,9,1,-69.02777777777777,-28.509615384615387,-10.8,QT450-10,153.3444213504725,,,,False
0,9,2,-69.02777777777777,-28.509615384615387,-10.0,QT450-10,153.39891840641738,,,,False
0,9,3,-69.02777777777777,-28.509615384615387,-9.2,QT450-10,153.4492310051522,,,,False
0,9,4,-69.02777777777777,-28.509615384615387,-8.4,QT450-10,153.49535752427198,,,,False
0,9,5,-69.02777777777777,-28.509615384615387,-7.6,QT450-10,153.5372964008896,,,,False
0,9,6,-69.02777777777777,-28.509615384615387,-6.8,QT450-10,153.5750461453633,,,,False
