time_s,H_q235_j,H_qt_j,H_weld_j,source_q235_j,source_qt_j,source_weld_j,loss_q235_j,loss_qt_j,loss_weld_j,birth_q235_j,birth_qt_j,birth_weld_j,weld_to_qt_j,weld_to_q235_j,mix_q235_j,mix_qt_j,mix_weld_j
23.9,14391.2888284532,32413.8114758291,143.658017486285,5.66542509676527,6.68407048172068,37.150504421514,3.86585700209264,4.02986086853889,0.795158592032948,0,0,0,17.5497489689811,18.6064163424134,4.2120829825797e-15,-7.7424954229067e-15,9.796200732792e-17
24,14411.662449822,32434.0321911734,143.856097050186,5.66542509676527,6.68407048172068,37.150504421514,3.87430670926715,4.03374117612052,0.799535811560589,0,0,0,17.570386040305,18.5825030015953,-7.74144833053804e-15,-1.14560196845782e-13,-1.04566640855017e-16
24.1,14432.0033031014,32454.2692787974,144.05308568905,5.66542509676527,6.68407048172068,37.150504421514,3.88277293250954,4.03767239811846,0.804625103660515,0,0,0,17.590689541865,18.5582011334223,4.13062726511361e-15,-4.89894324261385e-13,-7.62456707470958e-17
24.2,14452.3123276271,32474.5235409361,144.250543257663,5.66542509676527,6.68407048172068,37.150504421514,3.89118145038066,4.0415247039399,0.80654959089016,0,0,0,17.6117163623532,18.534780896227,-1.47228882493996e-14,-1.03402121297937e-14,2.9947696883123e-16
24.3,14472.5913400741,32494.7964298722,144.449663402015,5.66542509676527,6.68407048172068,37.150504421514,3.8994875937767,4.04521377437201,0.804277085306083,0,0,0,17.6340322300077,18.5130749588798,2.05681063408228e-14,3.95907970527978e-15,8.94066569232964e-17
24.4,14492.841331444,32515.0885378304,144.649696482641,5.66542509676527,6.68407048172068,37.1505044215141,3.90773658311132,4.04881457200098,0.801316412517436,0,0,0,17.6568520499642,18.4923028746927,1.43636402418267e-14,8.409118702598e-14,1.91101220812411e-18
24.5,14513.0627000877,32535.3999493628,144.849982494661,5.66542509676527,6.68407048172068,37.150504421514,3.9159539995248,4.05237841711968,0.798601369307411,0,0,0,17.679719469442,18.4718975666894,-3.68188810908091e-15,1.0595022081531e-14,-1.15723017682422e-16
24.6,14533.255483693,32555.7304779741,145.050053795967,5.66542509676527,6.68407048172068,37.150504421514,3.92415609054511,4.05593976803891,0.796520596639157,0,0,0,17.7023978991951,18.4515146201683,-1.54801282397671e-14,2.77738510114527e-14,1.84038024823494e-17
24.7,14553.419502637,32576.0797915305,145.249586212052,5.66542509676527,6.68407048172068,37.1505044215141,3.93235370608547,4.05952149941399,0.795259850589926,0,0,0,17.7247645758321,18.4309475747541,-5.16528388912278e-13,-4.60714722949292e-15,-1.41333799996484e-17
24.8,14573.5544461025,32596.4474804271,145.448354821943,5.66542509676527,6.68407048172068,37.1505044215141,3.9405543034761,4.06313860386835,0.794906093285048,0,0,0,17.7467570204014,18.4100726936985,8.29528132602607e-15,-4.62448496121407e-15,3.65959526070036e-17
24.9,14593.6599258832,32616.8330969275,145.646204268353,5.66542509676527,6.68407048172068,37.1505044215141,3.94876307745455,4.06680064064278,0.795490527262354,0,0,0,17.7683466610307,18.3888177826236,-1.60826371846353e-14,7.30054945167224e-15,-2.56374638519011e-17
25,14613.7355118157,32637.2361793428,145.843029516035,5.66542509676527,6.68407048172068,37.1505044215141,3.95698362958733,4.07051333731028,0.79700941079023,0,0,0,17.7895252724985,18.3671444864302,-3.44737240778637e-14,7.05037964795641e-15,-1.67392768618763e-17
25.1,14633.780756352,32657.6562677927,146.038763202686,5.66542509676527,6.68407048172068,37.1505044215141,3.96521838417,4.07427964930675,0.799435267269889,0,0,0,17.8102976190796,18.345037844486,-1.11750308751835e-15,1.17915925954366e-14,-1.45383993912899e-16
25.2,14653.7952123814,32678.0929150159,146.23336705805,5.66542509676527,6.68407048172068,37.150504421514,3.97346886022152,4.0781004765006,0.802723529404744,0,0,0,17.8306772195979,18.3224998132088,-1.71449409269852e-13,-1.24138365137937e-14,1.72154152573516e-17
25.3,14673.7784466103,32698.5456940743,146.426825841181,5.66542509676527,6.68407048172068,37.150504421514,3.98173585912959,4.08197516180645,0.80681688320064,0,0,0,17.8506837399651,18.2995450113686,4.99287392995222e-15,5.34806671997541e-14,-2.77149180341607e-18
25.4,14693.7300498283,32719.0142039637,146.61914285165,5.66542509676527,6.68407048172068,37.1505044215141,3.9900196011869,4.08590184968785,0.81164840711103,0,0,0,17.870341258849,18.2761977414655,-1.07145259782185e-14,-1.01912323718319e-14,5.95828386087092e-17
25.5,14713.6500836798,32739.4984606093,146.810850566619,5.66542509676527,6.68407048172068,37.150504421514,3.99829500376597,4.08983519681366,0.815871565140144,0,0,0,17.890021362029,18.2529037760717,1.54906739587791e-14,-5.84332460944179e-14,3.33949409839468e-16
25.6,14733.5406760472,32760.0002602301,147.004415437592,5.66542509676527,6.68407048172068,37.150504421514,4.00644806394622,4.09357565814393,0.814019400740153,0,0,0,17.9113047983517,18.2316153487939,5.10201814861243e-15,6.85635713815322e-15,-6.93083914997443e-16
25.7,14753.4030721023,32780.5204113782,147.199102963856,5.66542509676527,6.68407048172068,37.150504421514,4.01453310618149,4.09720705179562,0.811025090682555,0,0,0,17.9332877195569,18.2115040818005,-4.22168823032245e-15,-1.08445368260305e-14,3.2560899404521e-17
25.8,14773.237829622,32801.0591115031,147.394180375187,5.66542509676527,6.68407048172068,37.150504421514,4.02257981323602,4.10078740853792,0.808097697657072,0,0,0,17.9554170531973,18.1919122557031,-1.6397090030155e-14,-6.67804151221497e-14,-5.49579857771416e-17
25.9,14793.0450850804,32821.6162316844,147.589121427318,5.66542509676527,6.68407048172068,37.150504421514,4.03060676092619,4.10435590546297,0.805720615969667,0,0,0,17.9774056065145,18.1724371431032,-2.29682278504493e-13,-9.4814123228453e-15,7.20017180439966e-17
26,14812.8247214571,32842.1914676745,147.783560696432,5.66542509676527,6.68407048172068,37.1505044215141,4.03862624978917,4.10793864332435,0.804123444421378,0,0,0,17.9991041533088,18.1528375508141,-2.24650790704904e-14,3.14819169466347e-14,-5.92224260896525e-17
