time_s,probe,s_mm,n_mm,z_mm,material_id,birth_fraction,elmer_common_c,fvm_common_c,delta_common_c,elmer_native_c,fvm_native_c,delta_native_c
23.900000000000002,weld_center,0.0,-0.5,0.5,3,1.0,848.9161908007349,892.6619638405978,-43.74577303986291,850.206753285187,892.6619638405974,-42.45521055541042
23.900000000000002,qt_near_interface,0.0,-0.2,-0.2,2,1.0,720.5955176497607,769.2302497769838,-48.63473212722306,707.279265542646,769.2302497769837,-61.950984234337625
23.900000000000002,qt_far,0.0,-1.0,-1.0,2,1.0,653.7303464141326,680.6189700726098,-26.888623658477286,645.4714506350775,680.6189700726088,-35.14751943753129
23.900000000000002,q235_near_interface,0.0,0.2,0.0,1,1.0,660.4376324323213,658.8395592264254,1.5980732058958438,666.7896799071543,658.8395592264258,7.95012068072856
23.900000000000002,q235_far,0.0,1.0,0.0,1,1.0,606.157872539776,606.2688816158386,-0.1110090760626008,610.0569418212617,606.2688816158388,3.7880602054228802
24.0,weld_center,0.0,-0.5,0.5,3,1.0,835.6192747870218,877.07165546719,-41.452380680168176,835.4539059522253,877.07165546719,-41.61774951496466
24.0,qt_near_interface,0.0,-0.2,-0.2,2,1.0,712.6156996728561,758.9823289364704,-46.3666292636143,698.8167456785103,758.982328936471,-60.16558325796075
24.0,qt_far,0.0,-1.0,-1.0,2,1.0,647.3408196814647,673.0331153270777,-25.692295645612944,638.786399428715,673.033115327078,-34.24671589836305
24.0,q235_near_interface,0.0,0.2,0.0,1,1.0,655.1838637683389,653.2735118001715,1.910351968167447,660.5489618542179,653.273511800172,7.275450054045905
24.0,q235_far,0.0,1.0,0.0,1,1.0,603.0384710363907,602.7779267467712,0.2605442896194745,606.3950019726988,602.777926746771,3.617075225927806
24.0,line_00,0.0,-1.5,-0.5,2,1.0,678.3443187938773,697.5058670877281,-19.161548293850842,697.4897942346856,nan,nan
24.0,line_01,0.0,-1.4,-0.4,2,1.0,696.6777880283055,715.8865485845223,-19.208760556216816,717.5836987138816,nan,nan
24.0,line_02,0.0,-1.3,-0.3,2,1.0,708.1257370488056,728.9856270447575,-20.859889995951903,737.8988982669144,nan,nan
24.0,line_03,0.0,-1.2,-0.2,2,1.0,720.0290789154454,742.4840591886907,-22.45498027324527,752.6792540615228,nan,nan
24.0,line_04,0.0,-1.1,-0.1,2,1.0,730.0479241069984,755.6882737775663,-25.640349670567957,766.5978888088916,nan,nan
24.0,line_05,0.0,-1.0,0.0,3,1.0,764.6256250994021,818.4508376576209,-53.82521255821882,779.067082457133,nan,nan
24.0,line_06,0.0,-0.9,0.1,3,1.0,800.7538837878141,853.3496133758937,-52.59572958807962,801.2104336134663,nan,nan
24.0,line_07,0.0,-0.8,0.2,3,1.0,817.377262574916,867.6848322172169,-50.307569642300905,818.2695460969306,nan,nan
24.0,line_08,0.0,-0.7,0.3,3,1.0,832.0769324269403,879.936729850806,-47.85979742386576,829.7945918175661,nan,nan
24.0,line_09,0.0,-0.6,0.4,3,1.0,835.8600649302392,880.6391611175613,-44.779096187322125,835.4467488442612,nan,nan
24.0,line_10,0.0,-0.5,0.5,3,1.0,835.6192747870218,877.07165546719,-41.452380680168176,835.4539059522149,nan,nan
24.0,line_11,0.0,-0.4,0.6,3,1.0,832.7415668225974,870.6361933445392,-37.894626521941746,829.6748035759672,nan,nan
24.0,line_12,0.0,-0.3,0.7,3,1.0,821.4585979430916,855.6803682014656,-34.22177025837402,818.3225426350347,nan,nan
24.0,line_13,0.0,-0.2,0.8,3,1.0,805.3462467171013,835.5381633015528,-30.19191658445152,802.0400511075663,nan,nan
24.0,line_14,0.0,-0.1,0.9,3,1.0,781.8028128985517,809.2038277926007,-27.401014894049013,780.6195188311106,nan,nan
24.0,line_15,0.0,0.0,1.0,1,1.0,725.4471601004241,727.2485948091743,-1.8014347087502074,754.1014753516722,nan,nan
24.0,line_16,0.0,0.1,1.1,1,1.0,717.7983622922595,719.3703373598868,-1.5719750676272497,744.741989957053,nan,nan
24.0,line_17,0.0,0.2,1.2,1,1.0,709.8769311075108,711.0158125195301,-1.1388814120192592,732.8338775218987,nan,nan
24.0,line_18,0.0,0.3,1.3,1,1.0,705.1234925053003,706.2798290165222,-1.1563365112218662,718.3172146616157,nan,nan
24.0,line_19,0.0,0.4,1.4,1,1.0,694.0966165652376,694.8761143334532,-0.7794977682156059,703.8511203608945,nan,nan
24.0,line_20,0.0,0.5,1.5,1,1.0,684.007356858033,684.5226984174484,-0.5153415594154467,687.7060226389667,nan,nan
24.0,line_21,0.0,0.6,1.6,1,1.0,672.600981246739,672.7638623291338,-0.1628810823947333,671.1696160352433,nan,nan
24.0,line_22,0.0,0.7,1.7,1,1.0,659.4183117610269,659.3749710786808,0.043340682346070025,656.1293655503423,nan,nan
24.0,line_23,0.0,0.8,1.8,1,1.0,646.4885278377219,646.2448351417283,0.24369269599355903,644.0924976702531,nan,nan
24.0,line_24,0.0,0.9,1.9,1,1.0,633.5059724031024,634.172030939933,-0.6660585368306329,634.377799180771,nan,nan
24.0,line_25,0.0,1.0,2.0,1,1.0,620.9800365902302,621.9781406959544,-0.9981041057242237,625.0040955501225,nan,nan
24.1,weld_center,0.0,-0.5,0.5,3,1.0,822.3915730043462,861.6120099761324,-39.22043697178617,820.8842057576379,861.612009976133,-40.727804218495066
24.1,qt_near_interface,0.0,-0.2,-0.2,2,1.0,704.5719378935493,748.7391925713549,-44.16725467780566,690.3741910715456,748.739192571355,-58.36500149980941
24.1,qt_far,0.0,-1.0,-1.0,2,1.0,640.8840096082347,665.4210273534887,-24.537017745254047,632.0705534751593,665.421027353489,-33.350473878329694
24.1,q235_near_interface,0.0,0.2,0.0,1,1.0,649.8608886562047,647.6814478738715,2.179440782333131,654.2949790959815,647.681447873872,6.613531222109486
24.1,q235_far,0.0,1.0,0.0,1,1.0,599.8376921314662,599.2366515057579,0.601040625708265,602.6787904426914,599.236651505758,3.442138936933361
24.200000000000003,weld_center,0.0,-0.5,0.5,3,1.0,809.2404331563782,846.2763649056815,-37.035931749303245,806.5043130498885,846.2763649056805,-39.772051855791915
24.200000000000003,qt_near_interface,0.0,-0.2,-0.2,2,1.0,696.429662536838,738.4844465557621,-42.054784018924124,681.9652336007778,738.4844465557627,-56.51921295498494
24.200000000000003,qt_far,0.0,-1.0,-1.0,2,1.0,634.3318940278738,657.7716692110849,-23.439775183211168,625.3266038299389,657.7716692110848,-32.44506538114592
24.200000000000003,q235_near_interface,0.0,0.2,0.0,1,1.0,644.4417463885595,642.0526790681431,2.389067320416416,648.0352854405984,642.0526790681428,5.982606372455621
24.200000000000003,q235_far,0.0,1.0,0.0,1,1.0,596.5313264581241,595.6367359444047,0.8945905137194359,598.9054355588993,595.6367359444049,3.2686996144943805
24.3,weld_center,0.0,-0.5,0.5,3,1.0,796.1784139166568,831.0709741257191,-34.89256020906225,792.281156462955,831.070974125719,-38.789817662763994
24.3,qt_near_interface,0.0,-0.2,-0.2,2,1.0,688.2129242347235,728.2138218637594,-40.00089762903599,673.5878122474535,728.21382186376,-54.62600961630653
24.3,qt_far,0.0,-1.0,-1.0,2,1.0,627.6939321068966,650.0798874071731,-22.385955300276578,618.5578896487738,650.079887407173,-31.521997758399266
24.3,q235_near_interface,0.0,0.2,0.0,1,1.0,638.9411093988826,636.3835113559676,2.5575980429150604,641.7715479762801,636.383511355968,5.38803662031205
24.3,q235_far,0.0,1.0,0.0,1,1.0,593.1225777495995,591.9733192743765,1.1492584752229504,595.0764942032031,591.973319274377,3.1031749288260926
24.400000000000002,weld_center,0.0,-0.5,0.5,3,1.0,783.2119106948675,816.0142924680857,-32.80238177321826,778.2234719249564,816.0142924680854,-37.79082054312903
24.400000000000002,qt_near_interface,0.0,-0.2,-0.2,2,1.0,679.948016060382,717.938569688394,-37.99055362801198,665.2391080010702,717.9385696883936,-52.69946168732338
24.400000000000002,qt_far,0.0,-1.0,-1.0,2,1.0,620.9869827884022,642.3512112564986,-21.36422846809637,611.7685406011965,642.3512112564988,-30.58267065530231
24.400000000000002,q235_near_interface,0.0,0.2,0.0,1,1.0,633.377153351289,630.679786953831,2.6973663974580404,635.5030950613833,630.6797869538308,4.823308107552521
24.400000000000002,q235_far,0.0,1.0,0.0,1,1.0,589.623581289212,588.2487813606635,1.3747999285484411,591.1954153566602,588.2487813606639,2.946633995996308
24.5,weld_center,0.0,-0.5,0.5,3,1.0,770.3577393383737,801.1317036124454,-30.773964274071773,764.3554477232674,801.131703612445,-36.776255889177605
24.5,qt_near_interface,0.0,-0.2,-0.2,2,1.0,671.6600458093505,707.6795943326146,-36.01954852326401,656.9252041358229,707.679594332615,-50.75439019679209
24.5,qt_far,0.0,-1.0,-1.0,2,1.0,614.2314148215244,634.5993893992512,-20.36797457772684,604.9662020431117,634.599389399251,-29.633187356139274
24.5,q235_near_interface,0.0,0.2,0.0,1,1.0,627.7682608760614,624.9537184907924,2.8145423852689646,629.2349056404795,624.953718490793,4.281187149686502
24.5,q235_far,0.0,1.0,0.0,1,1.0,586.0489921118424,584.4711390275114,1.5778530843309682,587.2684587796174,584.471139027511,2.797319752106432
24.6,weld_center,0.0,-0.5,0.5,3,1.0,757.6388075571398,786.4511915252693,-28.812383968129552,750.7032484105066,786.451191525269,-35.74794311476239
24.6,qt_near_interface,0.0,-0.2,-0.2,2,1.0,663.3735868526,697.4620341799023,-34.08844732730222,648.6591387322586,697.462034179903,-48.802895447644346
24.6,qt_far,0.0,-1.0,-1.0,2,1.0,607.4487096218951,626.8428235295237,-19.394113907628594,598.162469943515,626.842823529524,-28.680353586009005
24.6,q235_near_interface,0.0,0.2,0.0,1,1.0,622.1329065781445,619.2206415419898,2.912265036154622,622.977493565693,619.22064154199,3.7568520237030043
24.6,q235_far,0.0,1.0,0.0,1,1.0,582.41397377785,580.6516134826713,1.7623602951786097,583.3045999778467,580.651613482671,2.6529864951756963
24.700000000000003,weld_center,0.0,-0.5,0.5,3,1.0,745.0797651554269,772.0005680528541,-26.920802897427166,737.2915424237322,772.0005680528535,-34.709025629121356
24.700000000000003,qt_near_interface,0.0,-0.2,-0.2,2,1.0,655.11230143969,687.3118550389314,-32.199553599241426,640.4572512541546,687.3118550389316,-46.854603784777055
24.700000000000003,qt_far,0.0,-1.0,-1.0,2,1.0,600.6599758047503,619.1017745857725,-18.44179878102227,591.3716411204645,619.1017745857728,-27.730133465308313
24.700000000000003,q235_near_interface,0.0,0.2,0.0,1,1.0,616.4891022174485,613.4968146919908,2.992287525457641,616.7443591148356,613.4968146919907,3.2475444228448396
24.700000000000003,q235_far,0.0,1.0,0.0,1,1.0,578.7333324784772,576.8027596467776,1.9305728316995783,579.3145704096222,576.8027596467779,2.511810762844334
24.8,weld_center,0.0,-0.5,0.5,3,1.0,732.704599236949,757.8059166163055,-25.101317379356487,724.1427582268459,757.805916616306,-33.663158389460136
24.8,qt_near_interface,0.0,-0.2,-0.2,2,1.0,646.8983619406266,677.254001573767,-30.355639633140413,632.3367327084452,677.254001573767,-44.91726886532183
24.8,qt_far,0.0,-1.0,-1.0,2,1.0,593.8851398696117,611.3965644547329,-17.511424585121176,584.6092267213542,611.396564454733,-26.787337733378877
24.8,q235_near_interface,0.0,0.2,0.0,1,1.0,610.853853776461,607.7981493871009,3.0557043893601303,610.5499571193903,607.798149387101,2.7518077322893078
24.8,q235_far,0.0,1.0,0.0,1,1.0,575.0210709066819,572.9372932447855,2.08377766189642,575.3098522011876,572.937293244786,2.3725589564015763
24.900000000000002,weld_center,0.0,-0.5,0.5,3,1.0,720.5355027608076,743.8908274631052,-23.355324702297594,711.2769087823318,743.8908274631045,-32.61391868077271
24.900000000000002,qt_near_interface,0.0,-0.2,-0.2,2,1.0,638.752089377398,667.3115061707055,-28.55941679330749,624.3143063371965,667.3115061707057,-42.99719983350917
24.900000000000002,qt_far,0.0,-1.0,-1.0,2,1.0,587.1425685096335,603.7465494023521,-16.603980892718596,577.8908208244436,603.7465494023518,-25.855728577908167
24.900000000000002,q235_near_interface,0.0,0.2,0.0,1,1.0,605.2428477851843,602.1395593209452,3.1032884642390854,604.4085214178617,602.1395593209447,2.2689620969169937
24.900000000000002,q235_far,0.0,1.0,0.0,1,1.0,571.2901768281895,569.0674387918598,2.2227380363297016,571.3019413375149,569.0674387918599,2.2345025456550047
25.0,weld_center,0.0,-0.5,0.5,3,1.0,708.5924251933319,730.2761021008964,-21.683676907564518,698.7115477753475,730.276102100896,-31.564554325548443
25.0,qt_near_interface,0.0,-0.2,-0.2,2,1.0,630.6918276717824,657.5051369103807,-26.813309238598208,616.4055783014388,657.505136910381,-41.099558608942175
25.0,qt_far,0.0,-1.0,-1.0,2,1.0,580.4489454232169,596.1696024069507,-15.720656983733875,571.2313878006667,596.169602406951,-24.938214606284305
25.0,q235_near_interface,0.0,0.2,0.0,1,1.0,599.6703396420874,596.5346774748273,3.1356621672600795,598.3334667574613,596.534677474827,1.7987892826342886
25.0,q235_far,0.0,1.0,0.0,1,1.0,567.5525563273451,565.2046082614307,2.347948065914352,567.3018918654058,565.204608261431,2.0972836039748017
25.1,weld_center,0.0,-0.5,0.5,3,1.0,696.8929650564387,716.9797172410701,-20.08675218463145,686.4617883525832,716.97971724107,-30.517928888486836
25.1,qt_near_interface,0.0,-0.2,-0.2,2,1.0,622.7339717340624,647.8533324428687,-25.119360708806312,608.6247471597188,647.853332442869,-39.22858528315021
25.1,qt_far,0.0,-1.0,-1.0,2,1.0,573.8192875732786,588.681903669074,-14.862616095795374,564.6448696565883,588.681903669074,-24.03703401248572
25.1,q235_near_interface,0.0,0.2,0.0,1,1.0,594.14916640404,590.9957757701446,3.1533906338953557,592.3371149205988,590.995775770145,1.3413391504537913
25.1,q235_far,0.0,1.0,0.0,1,1.0,563.8190502212971,561.3592723895667,2.459777831730321,563.3200678643877,561.359272389567,1.9607954748207703
25.200000000000003,weld_center,0.0,-0.5,0.5,3,1.0,685.4524243326542,704.0169223640266,-18.56449803137241,674.5403697312671,704.0169223640255,-29.4765526327584
25.200000000000003,qt_near_interface,0.0,-0.2,-0.2,2,1.0,614.8930749209004,638.3722800711754,-23.479205150274993,600.9845032432365,638.3722800711756,-37.38777682793909
25.200000000000003,qt_far,0.0,-1.0,-1.0,2,1.0,567.26703059422,581.2979060689447,-14.030875474724667,558.1440028349073,581.2979060689448,-23.153903234037557
25.200000000000003,q235_near_interface,0.0,0.2,0.0,1,1.0,588.6908222290328,585.5337887490407,3.157033479992151,586.4305942463743,585.5337887490408,0.8968054973335029
25.200000000000003,q235_far,0.0,1.0,0.0,1,1.0,560.0994925073676,557.5409371179529,2.558555389414664,559.3660294619034,557.5409371179529,1.8250923439504732
25.3,weld_center,0.0,-0.5,0.5,3,1.0,674.2839326177109,691.4003993104405,-17.11646669272966,662.957759841385,691.40039931044,-28.44263946905494
25.3,qt_near_interface,0.0,-0.2,-0.2,2,1.0,607.1819879014118,629.0760579547502,-21.894070053338396,593.4960288867276,629.076057954751,-35.580029068023464
25.3,qt_far,0.0,-1.0,-1.0,2,1.0,560.8041426966855,574.0303931522176,-13.226250455532067,551.7402611934706,574.030393152218,-22.290131958747452
25.3,q235_near_interface,0.0,0.2,0.0,1,1.0,583.3055584594609,580.1583856709274,3.1471727885335667,580.6238306064251,580.158385670928,0.4654449354970893
25.3,q235_far,0.0,1.0,0.0,1,1.0,556.4027857103108,553.7581734893022,2.6446122210086287,555.4484989170918,553.758173489302,1.690325427789844
25.400000000000002,weld_center,0.0,-0.5,0.5,3,1.0,663.3980584789166,679.1396209515846,-15.741562472667965,651.7187797090214,679.1396209515835,-27.42084124256212
25.400000000000002,qt_near_interface,0.0,-0.2,-0.2,2,1.0,599.6116124231736,619.9758340949178,-20.36422167174419,586.168287964049,619.9758340949177,-33.80754613086867
25.400000000000002,qt_far,0.0,-1.0,-1.0,2,1.0,554.440480495355,566.8898266672514,-12.449346171896423,545.4435330265153,566.8898266672508,-21.446293640735462
25.400000000000002,q235_near_interface,0.0,0.2,0.0,1,1.0,578.0019836183557,574.8773958462493,3.124587772106338,574.9252026916565,574.8773958462498,0.04780684540673974
25.400000000000002,q235_far,0.0,1.0,0.0,1,1.0,552.7361023570378,550.0181325571764,2.7179697998614074,551.5751479937358,550.0181325571759,1.5570154365598228
25.5,weld_center,0.0,-0.5,0.5,3,1.0,652.7987072625008,667.237370418294,-14.438663155793165,640.8136499175247,667.237370418294,-26.423720500769264
25.5,qt_near_interface,0.0,-0.2,-0.2,2,1.0,592.1883609391047,611.0757481395241,-18.887387200419425,579.0045768225623,611.075748139524,-32.07117131696168
25.5,qt_far,0.0,-1.0,-1.0,2,1.0,548.1801415153524,559.8810198660528,-11.700878350700464,539.2601851546192,559.881019866053,-20.62083471143376
25.5,q235_near_interface,0.0,0.2,0.0,1,1.0,572.784411117797,569.6939210379804,3.090490079816618,569.3392993168776,569.69392103798,-0.3546217211023759
25.5,q235_far,0.0,1.0,0.0,1,1.0,549.1013607094504,546.324134888594,2.7772258208564153,547.7512113105911,546.324134888594,1.4270764219970715
25.6,weld_center,0.0,-0.5,0.5,3,1.0,642.4791278123741,655.6926082899739,-13.213480477599774,630.2542210037384,655.692608289974,-25.43838728623564
25.6,qt_near_interface,0.0,-0.2,-0.2,2,1.0,584.9118085536604,602.3763060404178,-17.46449748675741,572.005091334806,602.376306040418,-30.37121470561192
25.6,qt_far,0.0,-1.0,-1.0,2,1.0,542.0228804757112,553.0053128851918,-10.982432409480566,533.1922399674269,553.005312885192,-19.813072917765112
25.6,q235_near_interface,0.0,0.2,0.0,1,1.0,567.6525953737835,564.6085099253311,3.0440854484523925,563.8661451560146,564.608509925331,-0.7423647693163957
25.6,q235_far,0.0,1.0,0.0,1,1.0,545.4993863591505,542.6771600478063,2.8222263113442523,543.9784686541869,542.677160047806,1.3013086063809851
25.700000000000003,weld_center,0.0,-0.5,0.5,3,1.0,632.4394834805652,644.5029301684378,-12.06344668787267,620.0443397077943,644.5029301684376,-24.458590460643336
25.700000000000003,qt_near_interface,0.0,-0.2,-0.2,2,1.0,577.7809840301758,593.8773412847971,-16.096357254621353,565.1718448053182,593.8773412847967,-28.705496479478484
25.700000000000003,qt_far,0.0,-1.0,-1.0,2,1.0,535.9692847395985,546.2630171256494,-10.29373238605092,527.2407635526284,546.2630171256487,-19.022253573020294
25.700000000000003,q235_near_interface,0.0,0.2,0.0,1,1.0,562.6060583480306,559.6211976980719,2.984860649958705,558.5067424677028,559.6211976980718,-1.1144552303690034
25.700000000000003,q235_far,0.0,1.0,0.0,1,1.0,541.9309203901198,539.077611352849,2.853309037270833,540.2577555664901,539.0776113528489,1.180144213641256
25.8,weld_center,0.0,-0.5,0.5,3,1.0,622.6816875546634,633.665799427108,-10.9841118724446,610.1816133633113,633.665799427108,-23.484186063796756
25.8,qt_near_interface,0.0,-0.2,-0.2,2,1.0,570.7968826192003,585.5792909725585,-14.782408353358164,558.506973793003,585.579290972559,-27.072317179555967
25.8,qt_far,0.0,-1.0,-1.0,2,1.0,530.0212417929696,539.6547762335479,-9.633534440578273,521.4072685669765,539.654776233548,-18.247507666571437
25.8,q235_near_interface,0.0,0.2,0.0,1,1.0,557.6458831733578,554.73247041871,2.9134127546477657,553.2628401989341,554.73247041871,-1.4696302197759223
25.8,q235_far,0.0,1.0,0.0,1,1.0,538.3975400401188,535.5262638391273,2.871276200991474,536.5901671954732,535.526263839127,1.063903356346259
25.900000000000002,weld_center,0.0,-0.5,0.5,3,1.0,613.207620415121,623.1789167066762,-9.971296291555177,600.6617464600367,623.1789167066756,-22.517170246638898
25.900000000000002,qt_near_interface,0.0,-0.2,-0.2,2,1.0,563.9620595001695,577.4834380509211,-13.521378550751592,552.0119891359258,577.4834380509208,-25.471448914994994
25.900000000000002,qt_far,0.0,-1.0,-1.0,2,1.0,524.1816606962338,533.182020224173,-9.000359527939167,515.6937189337185,533.1820202241728,-17.488301290454274
25.900000000000002,q235_near_interface,0.0,0.2,0.0,1,1.0,552.7744212162798,549.9434935699919,2.8309276462879325,548.1361394121878,549.9434935699919,-1.8073541578040704
25.900000000000002,q235_far,0.0,1.0,0.0,1,1.0,534.9017356904171,532.0245503214009,2.8771853690162743,532.9772481766096,532.0245503214009,0.9526978552087257
26.0,weld_center,0.0,-0.5,0.5,3,1.0,604.018787442045,613.0401543197792,-9.021366877734181,591.4801451293858,613.040154319779,-21.560009190393203
26.0,qt_near_interface,0.0,-0.2,-0.2,2,1.0,557.2798695765291,569.5917066719265,-12.311837095397436,545.6879557449848,569.591706671927,-23.903750926942166
26.0,qt_far,0.0,-1.0,-1.0,2,1.0,518.4540876700444,526.8469195727462,-8.3928319027018,510.10233355390596,526.846919572746,-16.744586018839982
26.0,q235_near_interface,0.0,0.2,0.0,1,1.0,547.9947249273896,545.2559937374671,2.7387311899225324,543.1281812995928,545.255993737467,-2.1278124378741268
26.0,q235_far,0.0,1.0,0.0,1,1.0,531.4466529735433,528.5745033367282,2.872149636815152,529.4209232285754,528.574503336728,0.846419891847404
